,c,h,l,o,s,t,v
0,69.5,70.959999084473,69.069999694824,70.389999389648,ok,1546387200,8737216
1,66.220001220703,68.879997253418,65.5,68.73999786377,ok,1546473600,10571047
2,68.110000610352,68.580001831055,66.98999786377,67.120002746582,ok,1546560000,8299184
3,69.129997253418,69.860000610352,68.180000305176,68.190002441406,ok,1546819200,9502967
4,68.300003051758,69.639999389648,67.0,69.550003051758,ok,1546905600,8905171
5,69.440002441406,69.849998474121,68.800003051758,68.930000305176,ok,1546992000,6090976
6,69.080001831055,69.440002441406,68.449996948242,68.680000305176,ok,1547078400,8051203
7,69.330001831055,69.360000610352,68.449996948242,68.599998474121,ok,1547164800,6582976
8,68.269996643066,68.800003051758,68.129997253418,68.410003662109,ok,1547424000,5122856
9,70.470001220703,70.519996643066,68.360000610352,68.410003662109,ok,1547510400,6306955
10,69.819999694824,70.76000213623,69.73999786377,70.5,ok,1547596800,6357264
11,70.519996643066,70.970001220703,69.769996643066,69.870002746582,ok,1547683200,5427810
12,71.419998168945,71.73999786377,70.779998779297,70.98999786377,ok,1547769600,9404453
13,71.48999786377,71.669998168945,70.690002441406,70.970001220703,ok,1548115200,6541557
14,69.910003662109,71.550003051758,69.269996643066,70.5,ok,1548201600,10196466
15,70.860000610352,71.0,69.319999694824,70.0,ok,1548288000,6438033
16,71.150001525879,71.769996643066,70.790000915527,71.269996643066,ok,1548374400,4826904
17,69.050003051758,70.629997253418,68.889999389648,70.519996643066,ok,1548633600,5942549
18,69.690002441406,69.940002441406,68.800003051758,69.089996337891,ok,1548720000,5981603
19,71.680000305176,71.800003051758,69.690002441406,69.910003662109,ok,1548806400,8145312
20,72.980003356934,73.069999694824,71.139999389648,71.309997558594,ok,1548892800,10421928
21,72.360000610352,73.23999786377,71.970001220703,73.019996643066,ok,1548979200,5016514
