,c,h,l,o,s,t,v
0,27.110000610352,27.579999923706,25.589399337769,25.610000610352,ok,1546387200,4629500
1,27.180000305176,27.799999237061,26.610000610352,27.120000839233,ok,1546473600,5351459
2,28.319999694824,28.430000305176,27.469999313354,27.780000686646,ok,1546560000,4215658
3,28.930000305176,29.14999961853,27.920000076294,28.370000839233,ok,1546819200,3924411
4,29.360000610352,29.60000038147,28.75,29.239999771118,ok,1546905600,4131008
5,30.860000610352,30.930000305176,29.450000762939,29.760000228882,ok,1546992000,6869149
6,30.959999084473,30.989999771118,30.120000839233,30.260000228882,ok,1547078400,3929942
7,31.10000038147,31.219999313354,30.35000038147,30.64999961853,ok,1547164800,4909903
8,31.569999694824,31.860000610352,30.510000228882,30.60000038147,ok,1547424000,4698548
9,31.75,32.509998321533,31.479999542236,32.169998168945,ok,1547510400,4821858
10,31.209999084473,32.209999084473,31.180000305176,32.049999237061,ok,1547596800,8929696
11,31.690000534058,31.909999847412,30.780000686646,31.0,ok,1547683200,3943206
12,32.090000152588,32.400001525879,31.700000762939,31.909999847412,ok,1547769600,4621789
13,31.520000457764,31.88990020752,31.319999694824,31.60000038147,ok,1548115200,4161366
14,30.969999313354,31.809999465942,30.549999237061,31.729999542236,ok,1548201600,4191115
15,31.840000152588,31.89999961853,30.770000457764,30.920000076294,ok,1548288000,4443667
16,32.060001373291,32.450000762939,31.690000534058,32.110000610352,ok,1548374400,4476849
17,32.290000915527,32.369998931885,31.325000762939,31.420000076294,ok,1548633600,4626634
18,33.080001831055,33.450000762939,32.580001831055,32.610000610352,ok,1548720000,5734336
19,33.400001525879,33.479999542236,32.810001373291,33.240001678467,ok,1548806400,3361022
20,32.819999694824,33.479999542236,32.604999542236,33.450000762939,ok,1548892800,4330011
21,32.650001525879,33.119998931885,32.290000915527,33.119998931885,ok,1548979200,5799698
