,c,h,l,o,s,t,v
0,82.980003356934,83.800003051758,82.220001220703,82.669998168945,ok,1546387200,937169
1,79.919998168945,82.709999084473,79.819999694824,82.139999389648,ok,1546473600,1127410
2,82.690002441406,83.160003662109,80.919998168945,80.940002441406,ok,1546560000,1724728
3,83.089996337891,83.639999389648,81.580001831055,82.339996337891,ok,1546819200,1311580
4,83.76000213623,84.059997558594,83.01000213623,83.580001831055,ok,1546905600,1085771
5,84.720001220703,85.089996337891,83.529998779297,84.23999786377,ok,1546992000,743617
6,85.440002441406,85.5,83.76000213623,84.639999389648,ok,1547078400,955704
7,85.629997253418,85.970001220703,84.339996337891,84.800003051758,ok,1547164800,613221
8,85.849998474121,85.98999786377,84.440002441406,84.769996643066,ok,1547424000,784841
9,85.230003356934,86.069999694824,84.73999786377,85.730003356934,ok,1547510400,1037069
10,85.019996643066,85.949996948242,84.73999786377,85.379997253418,ok,1547596800,843273
11,86.040000915527,86.379997253418,84.639999389648,84.879997253418,ok,1547683200,1085009
12,88.669998168945,88.73999786377,86.879997253418,87.470001220703,ok,1547769600,3483345
13,86.949996948242,88.639999389648,86.349998474121,88.129997253418,ok,1548115200,2219942
14,86.980003356934,87.180000305176,85.660003662109,87.029998779297,ok,1548201600,1282649
15,86.540000915527,87.400001525879,86.230003356934,87.230003356934,ok,1548288000,1013986
16,87.050003051758,87.709999084473,86.720001220703,87.309997558594,ok,1548374400,1460937
17,86.769996643066,87.309997558594,86.01000213623,87.169998168945,ok,1548633600,1163861
18,86.610000610352,87.230003356934,86.209999084473,86.610000610352,ok,1548720000,1538711
19,86.730003356934,87.730003356934,85.0,87.51000213623,ok,1548806400,4158203
20,86.769996643066,87.480003356934,85.690002441406,86.599998474121,ok,1548892800,1767473
21,87.720001220703,87.949996948242,86.230003356934,86.669998168945,ok,1548979200,1279313
22,88.620002746582,88.620002746582,86.910003662109,87.660003662109,ok,1549238400,1194754
23,89.720001220703,89.730003356934,88.370002746582,88.639999389648,ok,1549324800,1279796
24,90.790000915527,91.190002441406,89.610000610352,89.610000610352,ok,1549411200,1627797
25,90.360000610352,91.110000610352,89.930000305176,90.150001525879,ok,1549497600,1419466
26,90.360000610352,90.48999786377,88.879997253418,89.959999084473,ok,1549584000,836787
27,90.089996337891,91.120002746582,89.949996948242,90.209999084473,ok,1549843200,792842
28,91.01000213623,91.690002441406,90.449996948242,90.709999084473,ok,1549929600,913371
29,90.900001525879,91.080001831055,89.889999389648,90.870002746582,ok,1550016000,758860
30,90.699996948242,91.470001220703,90.199996948242,90.410003662109,ok,1550102400,751555
31,91.449996948242,91.919998168945,90.169998168945,91.089996337891,ok,1550188800,1202096
32,91.949996948242,92.440002441406,90.940002441406,91.129997253418,ok,1550534400,1020388
33,92.019996643066,92.23999786377,91.370002746582,91.730003356934,ok,1550620800,792034
34,92.180000305176,92.48999786377,91.569999694824,91.849998474121,ok,1550707200,1035363
35,91.940002441406,92.599998474121,91.400001525879,92.26000213623,ok,1550793600,711606
36,91.029998779297,92.720001220703,90.959999084473,92.389999389648,ok,1551052800,992972
37,91.110000610352,91.580001831055,90.900001525879,91.01000213623,ok,1551139200,1771868
38,90.069999694824,90.919998168945,89.540000915527,90.440002441406,ok,1551225600,960406
39,90.379997253418,90.419998168945,89.129997253418,89.51000213623,ok,1551312000,949299
40,90.199996948242,91.98999786377,89.75,91.080001831055,ok,1551398400,1424029
41,88.73999786377,91.129997253418,88.529998779297,90.400001525879,ok,1551657600,1416354
42,88.830001831055,89.120002746582,87.959999084473,88.900001525879,ok,1551744000,903098
43,87.98999786377,89.309997558594,87.519996643066,88.98999786377,ok,1551830400,893634
