,c,h,l,o,s,t,v
0,65.690002441406,66.569999694824,65.300003051758,66.5,ok,1546387200,2113304
1,63.270000457764,65.779998779297,62.0,65.529998779297,ok,1546473600,5383926
2,65.459999084473,65.949996948242,64.089996337891,64.089996337891,ok,1546560000,3123654
3,66.849998474121,67.419998168945,65.610000610352,65.639999389648,ok,1546819200,3235055
4,67.830001831055,68.209999084473,66.699996948242,67.589996337891,ok,1546905600,1578055
5,69.25,69.660003662109,68.0,68.199996948242,ok,1546992000,2442291
6,69.900001525879,69.949996948242,68.599998474121,69.050003051758,ok,1547078400,1080882
7,70.379997253418,70.410003662109,68.940002441406,69.290000915527,ok,1547164800,1210791
8,69.75,70.290000915527,69.669998168945,69.720001220703,ok,1547424000,2182673
9,70.599998474121,70.75,69.620002746582,69.949996948242,ok,1547510400,1793061
10,70.029998779297,71.129997253418,69.970001220703,70.819999694824,ok,1547596800,1480321
11,70.819999694824,71.23999786377,69.76000213623,69.76000213623,ok,1547683200,1225840
12,71.930000305176,72.309997558594,70.849998474121,71.290000915527,ok,1547769600,1551657
13,71.319999694824,71.480003356934,70.470001220703,71.440002441406,ok,1548115200,1972650
14,71.650001525879,72.849998474121,70.73999786377,71.949996948242,ok,1548201600,2050294
15,72.180000305176,72.199996948242,71.389999389648,71.459999084473,ok,1548288000,1509599
16,73.650001525879,73.730003356934,72.559997558594,72.790000915527,ok,1548374400,2215271
17,73.269996643066,73.279998779297,72.410003662109,72.76000213623,ok,1548633600,1729625
18,73.559997558594,74.059997558594,73.199996948242,73.699996948242,ok,1548720000,1684521
19,75.440002441406,75.589996337891,73.480003356934,73.73999786377,ok,1548806400,1679472
20,76.050003051758,76.309997558594,74.669998168945,75.209999084473,ok,1548892800,2951321
21,76.040000915527,76.589996337891,75.620002746582,76.160003662109,ok,1548979200,1343915
