,c,h,l,o,s,t,v
0,81.639999389648,82.069999694824,81.160003662109,81.440002441406,ok,1546387200,2208003
1,80.300003051758,81.430000305176,80.209999084473,81.230003356934,ok,1546473600,3034866
2,82.669998168945,82.849998474121,81.230003356934,81.379997253418,ok,1546560000,3061564
3,82.540000915527,83.290000915527,82.120002746582,82.120002746582,ok,1546819200,4135771
4,82.529998779297,83.519996643066,81.629997253418,83.23999786377,ok,1546905600,2627545
5,83.160003662109,83.800003051758,82.98999786377,82.98999786377,ok,1546992000,3309927
6,83.540000915527,83.620002746582,82.779998779297,83.129997253418,ok,1547078400,1617916
7,83.449996948242,83.849998474121,82.599998474121,83.110000610352,ok,1547164800,1821657
8,83.800003051758,83.980003356934,82.959999084473,83.029998779297,ok,1547424000,1868034
9,84.230003356934,84.48999786377,83.629997253418,84.160003662109,ok,1547510400,2553890
10,84.540000915527,85.129997253418,84.209999084473,84.569999694824,ok,1547596800,2727538
11,84.569999694824,84.900001525879,84.209999084473,84.410003662109,ok,1547683200,3475751
12,85.699996948242,85.930000305176,84.599998474121,84.930000305176,ok,1547769600,5067507
13,85.860000610352,86.419998168945,85.349998474121,85.419998168945,ok,1548115200,3783435
14,85.889999389648,86.470001220703,84.660003662109,86.01000213623,ok,1548201600,1804184
15,86.25,86.580001831055,85.440002441406,85.830001831055,ok,1548288000,2086578
16,86.150001525879,86.930000305176,85.949996948242,86.580001831055,ok,1548374400,1735737
17,86.48999786377,86.540000915527,85.550003051758,85.900001525879,ok,1548633600,2195031
18,86.779998779297,87.199996948242,86.410003662109,86.410003662109,ok,1548720000,2383962
19,87.339996337891,87.730003356934,86.120002746582,86.860000610352,ok,1548806400,2221618
20,87.870002746582,88.050003051758,86.809997558594,86.839996337891,ok,1548892800,1719964
21,88.819999694824,88.879997253418,88.0,88.300003051758,ok,1548979200,1967171
22,88.800003051758,88.970001220703,88.26000213623,88.800003051758,ok,1549238400,2119639
23,88.959999084473,89.160003662109,88.449996948242,89.0,ok,1549324800,2143167
24,92.559997558594,92.669998168945,90.0,90.889999389648,ok,1549411200,4553461
25,92.330001831055,93.220001220703,91.379997253418,92.419998168945,ok,1549497600,4812352
26,92.459999084473,92.519996643066,91.120002746582,91.910003662109,ok,1549584000,2477205
27,92.529998779297,92.809997558594,91.519996643066,92.809997558594,ok,1549843200,2420478
28,92.910003662109,93.540000915527,92.830001831055,93.019996643066,ok,1549929600,2242541
29,94.0,94.889999389648,93.099998474121,93.199996948242,ok,1550016000,2412812
30,93.230003356934,93.949996948242,92.790000915527,93.559997558594,ok,1550102400,1832176
31,94.379997253418,94.569999694824,93.970001220703,94.080001831055,ok,1550188800,1571535
32,94.620002746582,94.98999786377,93.849998474121,94.040000915527,ok,1550534400,2940115
33,95.059997558594,95.339996337891,94.300003051758,94.76000213623,ok,1550620800,2124368
34,94.629997253418,95.339996337891,94.23999786377,95.160003662109,ok,1550707200,1688677
35,94.569999694824,94.940002441406,94.349998474121,94.769996643066,ok,1550793600,1370977
36,94.900001525879,95.430000305176,94.620002746582,95.0,ok,1551052800,1703770
37,94.089996337891,95.199996948242,94.050003051758,94.699996948242,ok,1551139200,2155679
38,93.980003356934,94.269996643066,93.290000915527,93.360000610352,ok,1551225600,1751590
