,c,h,l,o,s,t,v
0,67.48999786377,67.559997558594,66.180000305176,66.73999786377,ok,1546387200,1045311
1,65.569999694824,67.25,65.419998168945,66.809997558594,ok,1546473600,1575882
2,68.050003051758,68.099998474121,66.290000915527,66.660003662109,ok,1546560000,1443960
3,67.940002441406,68.699996948242,67.559997558594,68.099998474121,ok,1546819200,1470094
4,68.940002441406,69.040000915527,67.529998779297,69.040000915527,ok,1546905600,1352659
5,69.400001525879,69.889999389648,69.129997253418,69.610000610352,ok,1546992000,1464240
6,70.599998474121,70.620002746582,68.839996337891,68.919998168945,ok,1547078400,1013966
7,70.550003051758,70.660003662109,69.98999786377,70.019996643066,ok,1547164800,875668
8,70.209999084473,70.459999084473,69.769996643066,70.129997253418,ok,1547424000,716981
9,69.879997253418,70.430000305176,69.529998779297,70.129997253418,ok,1547510400,887412
10,70.279998779297,70.400001525879,69.580001831055,69.73999786377,ok,1547596800,1202117
11,71.230003356934,71.470001220703,69.940002441406,70.139999389648,ok,1547683200,974430
12,72.360000610352,72.660003662109,71.589996337891,71.779998779297,ok,1547769600,947668
13,70.790000915527,71.730003356934,69.870002746582,71.730003356934,ok,1548115200,1637591
14,70.709999084473,71.410003662109,69.970001220703,70.959999084473,ok,1548201600,1057848
15,71.199996948242,71.23999786377,70.449996948242,70.709999084473,ok,1548288000,1004540
16,71.319999694824,72.620002746582,70.98999786377,72.169998168945,ok,1548374400,1211837
17,70.150001525879,70.699996948242,69.51000213623,70.169998168945,ok,1548633600,2027588
18,71.769996643066,71.790000915527,70.720001220703,70.790000915527,ok,1548720000,1481500
19,72.589996337891,72.910003662109,71.25,72.339996337891,ok,1548806400,758075
20,72.900001525879,72.949996948242,72.099998474121,72.76000213623,ok,1548892800,1003703
21,73.410003662109,73.779998779297,72.660003662109,73.190002441406,ok,1548979200,1000158
