,c,h,l,o,s,t,v
0,18.829999923706,19.0,17.979999542236,18.010000228882,ok,1546387200,87148696
1,17.049999237061,18.680000305176,16.940000534058,18.420000076294,ok,1546473600,117277560
2,19.0,19.069999694824,17.430000305176,17.549999237061,ok,1546560000,111878584
3,20.569999694824,20.680000305176,19.0,19.440000534058,ok,1546819200,107157016
4,20.75,21.200000762939,19.680000305176,21.190000534058,ok,1546905600,121270984
5,20.190000534058,21.440000534058,20.069999694824,20.889999389648,ok,1546992000,163944080
6,19.739999771118,19.829999923706,18.89999961853,19.760000228882,ok,1547078400,115629376
7,20.270000457764,20.35000038147,19.190000534058,19.469999313354,ok,1547164800,85110768
8,20.229999542236,20.620000839233,19.75,19.959999084473,ok,1547424000,71350248
9,20.379999160767,20.680000305176,20.260000228882,20.440000534058,ok,1547510400,62785800
10,19.729999542236,20.540000915527,19.709999084473,20.39999961853,ok,1547596800,70849264
11,20.25,20.510000228882,19.020000457764,19.489999771118,ok,1547683200,85018424
12,20.770000457764,21.049999237061,20.020000457764,20.370000839233,ok,1547769600,88130952
13,19.760000228882,20.920000076294,19.700000762939,20.479999542236,ok,1548115200,78513664
14,19.799999237061,20.479999542236,19.549999237061,20.030000686646,ok,1548201600,77811256
15,20.85000038147,21.010000228882,20.040000915527,20.059999465942,ok,1548288000,97433424
16,21.930000305176,22.030000686646,20.790000915527,20.989999771118,ok,1548374400,110555160
17,20.180000305176,21.010000228882,20.020000457764,20.319999694824,ok,1548633600,135164064
18,19.25,20.389999389648,19.049999237061,20.260000228882,ok,1548720000,131202536
19,23.090000152588,23.129999160767,21.370000839233,21.489999771118,ok,1548806400,211421152
20,24.409999847412,25.139999389648,22.829999923706,23.020000457764,ok,1548892800,182575632
21,24.510000228882,24.840000152588,24.069999694824,24.610000610352,ok,1548979200,105356176
22,24.129999160767,24.659999847412,24.069999694824,24.430000305176,ok,1549238400,70843960
23,23.309999465942,23.860000610352,22.979999542236,23.420000076294,ok,1549324800,122226032
24,23.260000228882,24.139999389648,23.219999313354,23.629999160767,ok,1549411200,78684328
25,22.670000076294,23.219999313354,22.319999694824,22.989999771118,ok,1549497600,86723888
26,23.049999237061,23.280000686646,22.270000457764,22.329999923706,ok,1549584000,78129280
27,22.959999084473,23.280000686646,22.659999847412,23.049999237061,ok,1549843200,60578704
28,22.819999694824,23.559999465942,22.75,23.430000305176,ok,1549929600,67595408
29,22.85000038147,23.239999771118,22.709999084473,22.979999542236,ok,1550016000,57544168
30,23.129999160767,23.370000839233,22.590000152588,22.739999771118,ok,1550102400,64441244
31,23.680000305176,24.049999237061,23.200000762939,23.579999923706,ok,1550188800,78644112
32,23.950000762939,24.409999847412,23.610000610352,23.620000839233,ok,1550534400,57517908
33,23.950000762939,24.370000839233,23.89999961853,24.139999389648,ok,1550620800,57091616
34,23.920000076294,24.329999923706,23.85000038147,24.040000915527,ok,1550707200,49608176
35,24.360000610352,24.360000610352,23.879999160767,24.049999237061,ok,1550793600,52650728
36,24.709999084473,25.520000457764,24.680000305176,25.010000228882,ok,1551052800,63221028
37,24.209999084473,24.719999313354,24.14999961853,24.64999961853,ok,1551139200,48470088
38,23.479999542236,24.229999542236,23.209999084473,24.110000610352,ok,1551225600,62649328
39,23.530000686646,23.670000076294,23.110000610352,23.209999084473,ok,1551312000,39384900
40,23.680000305176,24.190000534058,23.450000762939,23.969999313354,ok,1551398400,48083976
41,23.370000839233,24.129999160767,23.010000228882,23.889999389648,ok,1551657600,48147712
42,23.5,23.680000305176,23.010000228882,23.340000152588,ok,1551744000,35462588
43,22.409999847412,23.530000686646,22.39999961853,23.469999313354,ok,1551830400,60479432
44,22.079999923706,22.409999847412,21.729999542236,22.329999923706,ok,1551916800,52186288
45,22.010000228882,22.090000152588,21.040000915527,21.35000038147,ok,1552003200,49967724
46,22.959999084473,23.069999694824,21.979999542236,22.14999961853,ok,1552262400,54420188
47,23.489999771118,23.799999237061,22.780000686646,23.10000038147,ok,1552348800,56410616
48,23.379999160767,24.14999961853,23.35000038147,23.659999847412,ok,1552435200,56705776
49,22.819999694824,23.489999771118,22.799999237061,23.370000839233,ok,1552521600,42818584
