,c,h,l,o,s,t,v
0,63.529998779297,65.120002746582,63.130001068115,65.069999694824,ok,1546387200,1325230
1,63.689998626709,64.209999084473,63.330001831055,63.490001678467,ok,1546473600,1362928
2,64.589996337891,64.790000915527,63.279998779297,63.450000762939,ok,1546560000,1691099
3,63.849998474121,64.699996948242,63.680000305176,64.230003356934,ok,1546819200,2235454
4,64.860000610352,64.940002441406,63.689998626709,64.019996643066,ok,1546905600,1268760
5,64.379997253418,65.029998779297,64.099998474121,64.639999389648,ok,1546992000,1501042
6,65.809997558594,65.860000610352,64.269996643066,64.529998779297,ok,1547078400,1080052
7,65.550003051758,65.889999389648,65.080001831055,65.709999084473,ok,1547164800,873670
8,64.959999084473,65.150001525879,64.169998168945,64.870002746582,ok,1547424000,1499480
9,66.040000915527,66.660003662109,64.669998168945,64.769996643066,ok,1547510400,1794932
10,66.669998168945,66.720001220703,65.470001220703,65.720001220703,ok,1547596800,1405800
11,67.059997558594,67.139999389648,66.540000915527,66.730003356934,ok,1547683200,1255106
12,67.23999786377,67.379997253418,66.830001831055,67.029998779297,ok,1547769600,1138932
13,67.580001831055,67.900001525879,66.73999786377,67.349998474121,ok,1548115200,1495802
14,68.099998474121,68.120002746582,67.480003356934,67.650001525879,ok,1548201600,1205247
15,68.75,68.819999694824,67.480003356934,68.230003356934,ok,1548288000,1101856
16,67.940002441406,69.029998779297,67.790000915527,68.430000305176,ok,1548374400,1220544
17,67.660003662109,68.300003051758,67.279998779297,68.019996643066,ok,1548633600,943693
18,67.470001220703,68.25,67.279998779297,67.879997253418,ok,1548720000,1544070
19,67.940002441406,68.300003051758,66.970001220703,67.190002441406,ok,1548806400,1117545
20,69.339996337891,69.620002746582,67.51000213623,67.790000915527,ok,1548892800,2230264
21,68.849998474121,69.339996337891,68.209999084473,69.339996337891,ok,1548979200,1157320
